20250724180001630,1,1,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令3.12.22,令3.12.22,令4.8.2,令4.8.2,5025000,5025000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180001630,1,2,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.2.23,令4.2.23,令4.10.30,令4.10.30,7835000,7835000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180001630,1,3,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.2.23,令4.2.23,令4.10.30,令4.10.30,7817500,7817500,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180001630,1,4,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.2.23,令4.2.23,令4.6.30,令4.6.30,6562500,6562500,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180001630,1,5,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.3.26,令4.3.26,令4.7.5,令4.7.5,3262303,3262303,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180001630,1,6,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.4.26,令4.4.26,令4.8.2,令4.8.2,4748178,4748178,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180001630,1,7,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.4.26,令4.4.26,令4.8.2,令4.8.2,6562000,6562000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180001630,1,8,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.4.26,令4.4.26,令4.10.30,令4.10.30,6360000,6360000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180001630,1,9,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.5.30,令4.5.30,令4.9.2,令4.9.2,3204837,3204837,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180001630,1,10,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.6.24,令4.6.24,令4.10.4,令4.10.4,3134157,3134157,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180001630,1,11,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.6.24,令4.6.24,令4.9.30,令4.9.30,5610000,5610000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724180001630,1,12,001,000169,202507,,,津田駒工業(株),津田駒工業(株),8824,30,30,20,令4.6.24,令4.6.24,令5.6.1,令5.6.1,6500000,6500000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
